,New_feature,Volume,Subjectivity,Sentiment,NIFTY50,NIFTY50_train_pred
8667,11021.0,470900.0,0.875,1.0,1.0,1.0
19683,17135.0,301900.0,0.285416667,1.0,1.0,
19145,16429.0,350800.0,0.535714286,1.0,0.0,
20516,17158.0,242400.0,0.546428571,1.0,1.0,
3872,10398.0,0.0,0.37,1.0,0.0,1.0
7876,11736.0,555800.0,0.661818182,1.0,1.0,1.0
16856,14582.0,915000.0,0.0,0.0,1.0,
2079,10812.0,184300.0,0.4,-1.0,0.0,1.0
15319,11877.0,611100.0,0.0,0.0,1.0,
15971,13705.0,471400.0,0.8,1.0,1.0,
14496,11569.0,527800.0,0.0,0.0,1.0,
13221,11285.0,809900.0,0.0,0.0,0.0,1.0
18483,14591.0,455900.0,0.833333333,1.0,0.0,
20585,18008.0,338900.0,0.0,0.0,1.0,
2231,10778.0,229800.0,0.5,1.0,1.0,1.0
15506,13028.0,571900.0,0.375,-1.0,1.0,
2845,11301.0,278800.0,0.0,0.0,1.0,1.0
2540,10660.0,325800.0,0.4,-1.0,1.0,1.0
195,10856.0,207600.0,0.5,1.0,1.0,1.0
19108,16429.0,350800.0,0.6375,-1.0,0.0,
7393,8522.0,1071500.0,0.0,0.0,1.0,1.0
6667,11620.0,359900.0,0.454545455,1.0,1.0,1.0
7529,11601.0,299000.0,0.0,0.0,1.0,1.0
13763,11230.0,683900.0,0.75,1.0,1.0,1.0
9041,10903.0,482000.0,0.0,0.0,0.0,1.0
19920,18491.0,469900.0,0.5,1.0,1.0,
4050,10318.0,357500.0,0.3,-1.0,0.0,1.0
6583,11619.0,349000.0,0.433333333,1.0,1.0,1.0
10901,12325.0,491600.0,0.85,1.0,0.0,1.0
19648,10543.0,0.0,0.0,0.0,0.0,
14211,11521.0,743400.0,0.0625,0.0,1.0,1.0
5533,10900.0,323800.0,0.475,1.0,1.0,1.0
6885,11699.0,604400.0,0.727272727,-1.0,0.0,1.0
6792,11800.0,339700.0,0.0,0.0,0.0,1.0
5313,8986.0,773000.0,0.5,1.0,0.0,1.0
17582,14933.0,517500.0,0.0,0.0,1.0,
4667,10649.0,0.0,0.3,1.0,1.0,1.0
321,10544.0,180900.0,0.0,0.0,0.0,1.0
7166,11213.0,414200.0,0.429166667,-1.0,0.0,1.0
1372,10193.0,249500.0,0.0,0.0,0.0,1.0
20201,17991.0,261400.0,0.183333333,0.0,1.0,
20733,17495.0,256600.0,0.0,0.0,0.0,
12214,9064.0,879100.0,0.0,0.0,0.0,1.0
2657,10987.0,187300.0,0.35,1.0,1.0,1.0
9135,10766.0,642600.0,0.0,0.0,0.0,1.0
8529,10958.0,482500.0,0.25,1.0,0.0,1.0
12373,9358.0,614500.0,0.3,1.0,1.0,1.0
14002,11316.0,562400.0,0.133333333,1.0,0.0,1.0
3402,11396.0,203700.0,0.464285714,1.0,1.0,1.0
10362,12125.0,499600.0,0.491071429,1.0,1.0,1.0
8564,11028.0,624600.0,0.45,0.0,0.0,1.0
887,10359.0,221600.0,0.152777778,1.0,1.0,1.0
5015,10871.0,296900.0,0.0625,-1.0,1.0,1.0
17664,11803.0,569000.0,0.0,0.0,0.0,
15743,11192.0,600400.0,0.497272727,1.0,1.0,
19233,16637.0,253500.0,0.526262626,1.0,1.0,
927,10633.0,176400.0,0.6,0.0,0.0,1.0
245,11067.0,330300.0,0.5,1.0,0.0,1.0
15047,11922.0,623700.0,0.0,0.0,1.0,
7500,11619.0,349000.0,0.0,0.0,1.0,1.0
8238,11521.0,446000.0,0.0,0.0,0.0,1.0
144,10274.0,375000.0,0.0,0.0,1.0,1.0
6012,10766.0,279600.0,0.0,0.0,1.0,1.0
8182,11164.0,765100.0,0.341666667,1.0,0.0,1.0
2366,10695.0,203800.0,0.0,0.0,1.0,1.0
20744,10477.0,176000.0,0.0,0.0,0.0,
130,10274.0,375000.0,0.5,0.0,1.0,1.0
1162,10558.0,244600.0,0.0,0.0,0.0,1.0
17518,14574.0,451800.0,0.545833333,1.0,1.0,
4294,11512.0,247900.0,1.0,0.0,1.0,1.0
5982,10697.0,289200.0,0.440952381,1.0,1.0,1.0
288,12271.0,810700.0,0.0,0.0,1.0,1.0
13773,11061.0,0.0,0.433333333,-1.0,0.0,1.0
9919,11913.0,580200.0,0.333333333,1.0,1.0,1.0
13931,9998.0,715500.0,0.0,0.0,1.0,1.0
16592,14515.0,929600.0,0.65,1.0,0.0,
5321,11824.0,303900.0,0.0,0.0,0.0,1.0
10187,11023.0,624300.0,0.375,-1.0,0.0,1.0
10811,12344.0,616300.0,0.1,0.0,1.0,1.0
16604,17288.0,279900.0,0.111111111,1.0,0.0,
12947,9312.0,609100.0,0.0,0.0,1.0,1.0
19662,17689.0,562200.0,0.304166667,1.0,0.0,
17689,14693.0,475300.0,0.0,0.0,1.0,
8713,10969.0,557900.0,0.6,1.0,0.0,1.0
1171,10599.0,219200.0,0.416964286,1.0,1.0,1.0
19568,17456.0,339100.0,0.125,0.0,0.0,
10493,12169.0,520300.0,0.0,0.0,0.0,1.0
20088,17841.0,281200.0,0.661904762,-1.0,1.0,
16262,14447.0,546100.0,0.277272727,1.0,1.0,
6823,11658.0,260400.0,0.0,0.0,0.0,1.0
5958,10637.0,291500.0,0.48543771,1.0,0.0,1.0
17367,17925.0,48500.0,0.325396825,1.0,1.0,
16961,15092.0,624800.0,0.0,0.0,0.0,
19105,16429.0,350800.0,0.751515152,-1.0,0.0,
11374,12160.0,622800.0,1.0,-1.0,0.0,1.0
1861,10323.0,200200.0,0.6,1.0,1.0,1.0
10288,11894.0,549000.0,0.5,1.0,1.0,1.0
278,11938.0,415200.0,0.5,1.0,1.0,1.0
17093,14708.0,459000.0,0.0,0.0,0.0,
6812,11766.0,354300.0,0.0,0.0,1.0,1.0
17833,15057.0,569100.0,0.0,0.0,0.0,
16738,14749.0,744100.0,0.6,-1.0,1.0,
11999,9488.0,653000.0,0.0,0.0,1.0,1.0
1875,11734.0,380300.0,0.0,0.0,1.0,1.0
3124,11456.0,234700.0,0.661111111,1.0,1.0,1.0
8611,11021.0,470900.0,0.35,1.0,1.0,1.0
1312,11042.0,284600.0,0.0,0.0,1.0,1.0
1033,10540.0,206100.0,0.658928571,-1.0,1.0,1.0
8370,11159.0,479100.0,0.0,0.0,0.0,1.0
15066,11887.0,544900.0,0.0,0.0,0.0,
3410,11558.0,295900.0,0.0,0.0,1.0,1.0
6412,11533.0,366300.0,0.0,0.0,0.0,1.0
15771,12689.0,622000.0,0.0,0.0,1.0,
15207,11210.0,672200.0,0.416666667,1.0,0.0,
14143,11390.0,668700.0,0.38,1.0,1.0,1.0
18650,15826.0,0.0,0.1,0.0,1.0,
17294,14167.0,632300.0,0.45,1.0,0.0,
7941,11028.0,624600.0,0.418181818,1.0,0.0,1.0
13407,10784.0,618700.0,0.4,0.0,1.0,1.0
932,10633.0,176400.0,0.1,0.0,0.0,1.0
13959,9764.0,796300.0,0.0,0.0,1.0,1.0
12452,9240.0,722200.0,0.434126984,1.0,0.0,1.0
692,16992.0,144800.0,0.0,0.0,1.0,1.0
17191,14433.0,606800.0,0.5,-1.0,0.0,
14466,13496.0,502600.0,0.25,0.0,1.0,
6394,11503.0,386200.0,0.375,-1.0,0.0,1.0
1911,10730.0,269800.0,0.0,0.0,1.0,1.0
9053,11004.0,434500.0,0.0,0.0,0.0,1.0
11908,8522.0,1071500.0,0.0,0.0,1.0,1.0
15278,12208.0,576800.0,0.0,0.0,1.0,
10392,12125.0,499600.0,0.65,1.0,1.0,1.0
19799,16277.0,277900.0,0.54,1.0,1.0,
20364,17388.0,308800.0,0.545454545,1.0,1.0,
44,10727.0,173800.0,0.522222222,1.0,1.0,1.0
15685,11841.0,608800.0,0.325,1.0,1.0,
3944,11335.0,268200.0,0.0,0.0,1.0,1.0
9189,11496.0,629100.0,0.375,1.0,0.0,1.0
7139,11194.0,398100.0,0.666666667,1.0,1.0,1.0
15801,13661.0,462200.0,0.0,0.0,1.0,
16344,14356.0,618600.0,1.0,1.0,0.0,
4331,11558.0,295900.0,0.0,0.0,1.0,1.0
2968,10839.0,183600.0,0.5,1.0,1.0,1.0
3974,10507.0,381300.0,0.0,0.0,1.0,1.0
9455,11455.0,533500.0,0.0,0.0,1.0,1.0
4939,10660.0,360500.0,0.4,1.0,1.0,1.0
17099,8536.0,865600.0,0.0,0.0,1.0,
16390,13809.0,637900.0,0.0,0.0,0.0,
14257,11631.0,807000.0,0.0,0.0,1.0,1.0
8508,10906.0,548500.0,0.0,0.0,0.0,1.0
15643,11776.0,674300.0,0.0,0.0,1.0,
7509,11619.0,349000.0,0.8,1.0,1.0,1.0
10385,12204.0,518900.0,0.621875,1.0,1.0,1.0
6338,11415.0,463700.0,0.142857143,-1.0,1.0,1.0
4169,10071.0,364300.0,0.45,-1.0,0.0,1.0
3095,11529.0,844500.0,0.0,0.0,1.0,1.0
18888,15665.0,410200.0,0.332867133,1.0,1.0,
13024,9850.0,716100.0,0.75,1.0,0.0,1.0
7985,11401.0,679400.0,0.05,0.0,1.0,1.0
5583,11004.0,434500.0,0.25,0.0,0.0,1.0
16308,14648.0,704600.0,0.0,0.0,0.0,
16086,11483.0,638200.0,0.125,-1.0,1.0,
12789,9425.0,837900.0,0.2,1.0,1.0,1.0
3987,10566.0,265200.0,0.0,0.0,1.0,1.0
4302,10493.0,259500.0,0.1,0.0,1.0,1.0
6971,11702.0,386100.0,0.0,0.0,1.0,1.0
19106,16429.0,350800.0,0.313333333,1.0,0.0,
1405,10359.0,221600.0,0.552380952,1.0,1.0,1.0
3198,11592.0,248500.0,0.0,0.0,1.0,1.0
18472,15808.0,207000.0,0.0,0.0,1.0,
6154,10921.0,268100.0,0.0,0.0,0.0,1.0
1095,11936.0,458300.0,0.6,1.0,0.0,1.0
970,11215.0,350700.0,0.0,0.0,1.0,1.0
18914,15808.0,207000.0,0.0,0.0,1.0,
6573,10736.0,286200.0,0.460016835,1.0,0.0,1.0
12156,9030.0,644000.0,0.8,1.0,0.0,1.0
9165,11593.0,651700.0,0.6,-1.0,0.0,1.0
16270,11715.0,333500.0,0.5,1.0,1.0,
12636,10417.0,854800.0,0.0,0.0,0.0,1.0
17252,14727.0,507300.0,0.15625,1.0,1.0,
10195,11941.0,823100.0,0.0,0.0,1.0,1.0
13195,10401.0,669200.0,0.125,-1.0,1.0,1.0
2846,11301.0,278800.0,0.0,0.0,1.0,1.0
2854,11301.0,278800.0,0.5,0.0,1.0,1.0
4828,10507.0,381300.0,0.0,0.0,1.0,1.0
19364,16275.0,320100.0,0.0,0.0,1.0,
5985,10697.0,289200.0,0.3,1.0,1.0,1.0
17691,14817.0,488000.0,0.479166667,1.0,1.0,
11366,12160.0,622800.0,0.0,0.0,0.0,1.0
1829,10655.0,186500.0,0.066666667,0.0,1.0,1.0
4484,10663.0,342800.0,0.0,0.0,1.0,1.0
465,11330.0,218300.0,0.0,0.0,1.0,1.0
12814,9425.0,837900.0,0.0,0.0,1.0,1.0
13655,11173.0,621600.0,0.0,0.0,1.0,1.0
18821,15687.0,318600.0,0.3,1.0,0.0,
12037,8540.0,712700.0,0.2,1.0,1.0,1.0
1791,10697.0,610300.0,0.366666667,1.0,1.0,1.0
141,10274.0,375000.0,0.0,0.0,1.0,1.0
2061,10803.0,305400.0,0.2,-1.0,1.0,1.0
13458,15125.0,500100.0,0.410416667,1.0,1.0,1.0
7174,11194.0,398100.0,0.071428571,-1.0,1.0,1.0
16556,15125.0,500100.0,1.0,0.0,1.0,
12436,11623.0,608600.0,0.4,-1.0,0.0,1.0
14485,11483.0,642300.0,0.5,1.0,0.0,
1904,10748.0,209400.0,0.0,0.0,1.0,1.0
17960,15329.0,0.0,0.1,1.0,1.0,
15918,13531.0,458700.0,0.440277778,1.0,1.0,
14694,10972.0,559600.0,0.3625,1.0,1.0,
4699,10881.0,453900.0,0.623863636,1.0,1.0,1.0
17311,14888.0,514800.0,0.508333333,-1.0,0.0,
8121,12000.0,563000.0,0.0,0.0,1.0,1.0
4935,10660.0,360500.0,0.55,1.0,1.0,1.0
16129,15792.0,400000.0,0.0,0.0,0.0,
6816,11658.0,260400.0,0.711904762,1.0,0.0,1.0
5905,10760.0,627000.0,0.0,0.0,0.0,1.0
15630,12058.0,597700.0,0.0,0.0,1.0,
17023,14943.0,467500.0,0.75,0.0,0.0,
9627,11849.0,725200.0,1.0,1.0,1.0,1.0
76,11325.0,256500.0,0.0,0.0,1.0,1.0
2348,10678.0,202100.0,0.2,1.0,1.0,1.0
6477,11483.0,350400.0,0.166666667,0.0,0.0,1.0
8462,11883.0,363200.0,0.0,0.0,1.0,1.0
8654,11021.0,470900.0,0.375,-1.0,1.0,1.0
4599,10581.0,0.0,0.0,0.0,1.0,1.0
18418,15761.0,262400.0,0.625,1.0,0.0,
13519,10699.0,694400.0,0.547575758,1.0,1.0,1.0
14884,11936.0,458300.0,0.0,0.0,0.0,
20535,17880.0,331000.0,0.8,1.0,1.0,
16881,14746.0,869500.0,0.2,1.0,1.0,
16517,14298.0,613500.0,0.2,-1.0,0.0,
1013,10486.0,213100.0,0.433333333,1.0,0.0,1.0
13046,12208.0,576800.0,0.272727273,1.0,1.0,1.0
1555,10745.0,231100.0,0.2,1.0,0.0,1.0
5902,10663.0,342800.0,0.0,0.0,1.0,1.0
8464,10804.0,260800.0,0.47302107,1.0,0.0,1.0
9007,11936.0,599100.0,0.0,0.0,1.0,1.0
19136,16519.0,275600.0,0.5,1.0,1.0,
11404,12098.0,513600.0,0.3775,1.0,1.0,1.0
6227,10901.0,286000.0,0.85,1.0,1.0,1.0
9221,11540.0,650000.0,0.4,-1.0,0.0,1.0
13376,10762.0,767900.0,0.35,1.0,1.0,1.0
14743,11389.0,447700.0,0.5,1.0,0.0,
15469,12829.0,768800.0,0.0,0.0,0.0,
6431,12203.0,426900.0,0.5,1.0,0.0,1.0
5723,10669.0,410100.0,0.1,0.0,0.0,1.0
2944,10844.0,381100.0,0.0,0.0,0.0,1.0
16571,15168.0,571800.0,0.325,1.0,1.0,
3797,10408.0,606400.0,0.535714286,1.0,0.0,1.0
15128,11816.0,704000.0,0.289772727,1.0,0.0,
16562,12181.0,477500.0,0.426944444,1.0,1.0,
17185,14433.0,606800.0,0.25,1.0,0.0,
7412,11927.0,598300.0,0.460016835,1.0,1.0,1.0
18846,15871.0,244800.0,0.45,1.0,1.0,
1622,10526.0,241700.0,0.0,0.0,1.0,1.0
14116,11390.0,668700.0,0.8,1.0,1.0,1.0
5606,11168.0,714900.0,0.387121212,-1.0,0.0,1.0
10457,9189.0,602600.0,0.0,0.0,0.0,1.0
10112,11100.0,685600.0,0.2625,-1.0,1.0,1.0
7936,11920.0,340500.0,0.522222222,1.0,0.0,1.0
10406,11390.0,668700.0,1.0,1.0,1.0,1.0
17655,15072.0,534900.0,0.333333333,1.0,1.0,
18136,14855.0,504100.0,0.8,1.0,0.0,
9628,11849.0,725200.0,0.8,1.0,1.0,1.0
1049,15168.0,571800.0,0.353333333,-1.0,1.0,1.0
10271,11883.0,997700.0,0.708333333,-1.0,0.0,1.0
6813,11658.0,260400.0,0.625,0.0,0.0,1.0
12938,16275.0,320100.0,0.3,-1.0,1.0,1.0
16943,11883.0,560400.0,0.0,0.0,1.0,
13906,11278.0,492000.0,0.066666667,1.0,1.0,1.0
17617,14933.0,517500.0,0.633333333,-1.0,1.0,
19399,17341.0,252700.0,0.0,0.0,1.0,
20813,16902.0,207900.0,0.811111111,1.0,1.0,
17206,14500.0,481000.0,0.45,-1.0,1.0,
1611,10633.0,223000.0,0.275,1.0,0.0,1.0
3099,11410.0,232600.0,0.0,0.0,1.0,1.0
17686,14693.0,475300.0,0.0,0.0,1.0,
2418,10643.0,189900.0,0.352272727,1.0,1.0,1.0
18118,17656.0,508300.0,0.367313621,-1.0,0.0,
17405,14876.0,621700.0,0.426666667,-1.0,1.0,
2019,11884.0,447900.0,0.08,-1.0,0.0,1.0
2974,10839.0,183600.0,0.375,-1.0,1.0,1.0
14903,10881.0,453900.0,0.0,0.0,1.0,
12589,9189.0,602600.0,0.0,0.0,0.0,1.0
14325,11360.0,681300.0,0.715277778,1.0,1.0,1.0
13848,16332.0,280200.0,0.4,-1.0,1.0,1.0
2934,10757.0,220900.0,0.183333333,1.0,1.0,1.0
15702,12425.0,553400.0,0.0,0.0,1.0,
19160,16582.0,275400.0,0.0,0.0,1.0,
3249,11648.0,199500.0,0.3,1.0,1.0,1.0
125,10641.0,153800.0,0.5,1.0,1.0,1.0
1107,10552.0,205400.0,0.467460317,1.0,0.0,1.0
13279,10375.0,573600.0,0.666666667,1.0,1.0,1.0
1816,10600.0,238700.0,0.0,0.0,0.0,1.0
18562,15692.0,457900.0,0.5,1.0,1.0,
17927,10404.0,343500.0,0.564348073,1.0,0.0,
14873,11926.0,569200.0,0.537037037,1.0,1.0,
14735,11249.0,498300.0,0.0,0.0,0.0,
14123,11631.0,807000.0,0.0,0.0,1.0,1.0
225,12091.0,437700.0,0.77,1.0,0.0,1.0
11701,11709.0,567600.0,0.4,-1.0,0.0,1.0
8822,11066.0,550000.0,0.0,0.0,0.0,1.0
2125,10811.0,196600.0,0.9,1.0,0.0,1.0
20309,18054.0,267400.0,0.4,-1.0,0.0,
13985,11252.0,645100.0,0.0,0.0,0.0,1.0
17585,17323.0,292500.0,0.0,0.0,0.0,
15633,11776.0,674300.0,0.53125,1.0,1.0,
18334,11684.0,365500.0,0.0,0.0,1.0,
973,10363.0,216400.0,0.0,0.0,0.0,1.0
9002,11936.0,599100.0,0.0,0.0,1.0,1.0
2809,11152.0,365400.0,1.0,-1.0,1.0,1.0
20417,17479.0,298100.0,0.45,1.0,0.0,
2199,10771.0,223600.0,0.0,0.0,0.0,1.0
4059,10126.0,0.0,0.0,0.0,0.0,1.0
1217,10599.0,219200.0,0.125,0.0,1.0,1.0
7732,11715.0,446900.0,0.733333333,1.0,0.0,1.0
11730,12121.0,480000.0,0.325,1.0,1.0,1.0
18383,15835.0,314600.0,0.0,0.0,1.0,
16159,14515.0,929600.0,0.45,1.0,0.0,
726,10152.0,210200.0,1.0,-1.0,0.0,1.0
16794,10879.0,298900.0,0.0,0.0,0.0,
9222,11540.0,650000.0,0.0,0.0,0.0,1.0
809,10198.0,231100.0,0.625,1.0,0.0,1.0
16907,14939.0,935600.0,0.727272727,1.0,1.0,
19062,16570.0,297400.0,0.333333333,1.0,1.0,
18184,11210.0,672200.0,0.268714286,1.0,0.0,
18266,15635.0,351500.0,0.6,1.0,1.0,
17546,14574.0,451800.0,0.67,1.0,1.0,
13993,11252.0,645100.0,0.4,-1.0,0.0,1.0
4919,10797.0,376200.0,0.566666667,1.0,1.0,1.0
3727,11084.0,340500.0,0.625,0.0,0.0,1.0
3180,11567.0,224200.0,0.5,1.0,1.0,1.0
13401,10784.0,618700.0,0.0,0.0,1.0,1.0
13010,9311.0,704600.0,0.214285714,1.0,0.0,1.0
3967,10507.0,381300.0,0.0,0.0,1.0,1.0
18492,15836.0,391400.0,0.5,0.0,1.0,
2674,10974.0,215400.0,0.566666667,1.0,0.0,1.0
16775,14749.0,744100.0,0.0,0.0,1.0,
9503,11522.0,797600.0,0.484693552,1.0,1.0,1.0
9493,11455.0,533500.0,0.294444444,1.0,1.0,1.0
1766,10600.0,238700.0,0.484693878,1.0,0.0,1.0
4565,10694.0,295200.0,0.8,1.0,0.0,1.0
608,10218.0,226400.0,0.40733963,1.0,0.0,1.0
6038,10783.0,396800.0,0.0,0.0,1.0,1.0
16922,18141.0,418700.0,0.0,0.0,1.0,
17524,14574.0,451800.0,0.1,0.0,1.0,
3220,11565.0,218800.0,0.677272727,1.0,0.0,1.0
5765,11727.0,532600.0,0.2,1.0,0.0,1.0
8511,10906.0,548500.0,0.5,-1.0,0.0,1.0
2055,10870.0,213400.0,0.75,1.0,1.0,1.0
11292,11377.0,602900.0,0.5,1.0,0.0,1.0
3167,11567.0,224200.0,0.0,0.0,1.0,1.0
3078,11410.0,232600.0,0.333333333,-1.0,1.0,1.0
6794,11800.0,339700.0,0.0,0.0,0.0,1.0
2544,10975.0,210500.0,0.075,0.0,0.0,1.0
1659,10526.0,241700.0,0.575,1.0,1.0,1.0
20100,17518.0,305800.0,0.298701299,1.0,1.0,
8100,11588.0,368800.0,0.355555556,-1.0,0.0,1.0
20089,17841.0,281200.0,0.625,1.0,1.0,
8676,11083.0,369500.0,0.4,1.0,1.0,1.0
2713,11119.0,205800.0,0.555555556,-1.0,1.0,1.0
6346,11415.0,463700.0,0.4,1.0,1.0,1.0
7580,11586.0,279800.0,0.0,0.0,1.0,1.0
4278,10543.0,0.0,0.5,0.0,0.0,1.0
19565,17456.0,339100.0,0.0,0.0,0.0,
6746,11677.0,290000.0,0.0,0.0,0.0,1.0
423,10662.0,175200.0,0.0,0.0,0.0,1.0
11105,12027.0,771300.0,0.1,1.0,0.0,1.0
5329,10785.0,277700.0,0.05,0.0,0.0,1.0
15507,13028.0,571900.0,0.357142857,0.0,1.0,
8881,11942.0,333600.0,0.0,1.0,0.0,1.0
20380,17574.0,356400.0,0.25,1.0,0.0,
9769,11167.0,733200.0,1.0,0.0,1.0,1.0
2848,11301.0,278800.0,0.25,1.0,1.0,1.0
4074,10320.0,297300.0,0.0,0.0,0.0,1.0
19688,17135.0,301900.0,0.0,0.0,1.0,
11761,12182.0,411700.0,0.583333333,-1.0,0.0,1.0
5257,10736.0,286200.0,0.0,0.0,0.0,1.0
1002,10465.0,195000.0,0.445833333,1.0,1.0,1.0
4208,10156.0,364400.0,0.381818182,1.0,1.0,1.0
2421,10643.0,189900.0,0.0,0.0,1.0,1.0
18577,15723.0,216300.0,0.0,0.0,1.0,
3580,11275.0,250600.0,0.5,1.0,0.0,1.0
6757,11941.0,823100.0,0.454545455,1.0,1.0,1.0
3852,10540.0,206100.0,0.4,-1.0,1.0,1.0
962,17481.0,204500.0,0.0,0.0,0.0,1.0
9869,11857.0,559500.0,0.26,1.0,1.0,1.0
3563,11446.0,532900.0,0.435416667,-1.0,1.0,1.0
16902,10507.0,381300.0,0.25,1.0,1.0,
10517,12169.0,520300.0,0.461067071,1.0,0.0,1.0
12732,9105.0,631500.0,0.9,-1.0,1.0,1.0
3859,11478.0,302200.0,0.066666667,1.0,1.0,1.0
4900,10549.0,259700.0,0.484848485,1.0,1.0,1.0
12696,9105.0,631500.0,0.34,1.0,1.0,1.0
758,10148.0,230500.0,0.0,0.0,0.0,1.0
13336,10095.0,794700.0,0.5,1.0,1.0,1.0
19164,16519.0,275600.0,0.525,-1.0,1.0,
5326,10785.0,277700.0,0.0,0.0,0.0,1.0
2287,10762.0,220000.0,0.783333333,-1.0,1.0,1.0
19771,10771.0,203100.0,0.0,0.0,1.0,
17804,14692.0,620700.0,0.0,0.0,0.0,
16606,17288.0,279900.0,0.0,0.0,0.0,
13980,10799.0,211400.0,0.0,0.0,0.0,1.0
13782,11097.0,642600.0,0.443993506,1.0,0.0,1.0
14510,11496.0,506700.0,0.7,-1.0,1.0,
4840,10398.0,0.0,0.246666667,1.0,0.0,1.0
16903,15500.0,436000.0,0.625,1.0,1.0,
8409,11159.0,479100.0,0.75,1.0,0.0,1.0
808,10198.0,231100.0,0.55,1.0,0.0,1.0
3912,11379.0,0.0,0.0,0.0,1.0,1.0
14620,11210.0,672200.0,0.0,0.0,0.0,
17603,14708.0,613900.0,0.263888889,-1.0,0.0,
13026,9850.0,716100.0,0.0,0.0,0.0,1.0
7054,11416.0,372800.0,0.343097643,1.0,0.0,1.0
1958,10826.0,198300.0,0.3,1.0,1.0,1.0
10768,17137.0,295500.0,0.0,0.0,0.0,1.0
9418,13809.0,637900.0,0.0,0.0,0.0,1.0
15451,12891.0,731300.0,0.65,1.0,1.0,
12480,8604.0,814200.0,0.0,0.0,0.0,1.0
11551,11285.0,809900.0,0.596666667,1.0,0.0,1.0
7362,11777.0,374600.0,0.0,0.0,1.0,1.0
18952,16792.0,241000.0,0.0,0.0,1.0,
2405,10767.0,0.0,0.429166667,1.0,1.0,1.0
5197,10799.0,456100.0,0.0,0.0,1.0,1.0
1074,12105.0,502600.0,0.242293233,-1.0,0.0,1.0
14986,11067.0,330300.0,0.4,-1.0,0.0,
17975,15430.0,468100.0,0.714285714,1.0,1.0,
12705,16277.0,277900.0,0.0,0.0,1.0,1.0
6554,10342.0,430500.0,0.55,1.0,0.0,1.0
13909,11278.0,492000.0,0.727272727,1.0,1.0,1.0
20034,10433.0,238600.0,0.14,0.0,1.0,
20593,18008.0,338900.0,0.125,0.0,1.0,
10402,12091.0,437700.0,0.0,0.0,0.0,1.0
12995,11916.0,490800.0,0.0,0.0,0.0,1.0
20899,17205.0,176000.0,0.0,0.0,1.0,
8126,11625.0,480200.0,0.0,0.0,1.0,1.0
9987,11994.0,557700.0,0.0,0.0,0.0,1.0
1637,10565.0,0.0,0.0,0.0,0.0,1.0
19220,16654.0,265900.0,0.0,0.0,1.0,
10249,11219.0,741100.0,0.188888889,0.0,1.0,1.0
2469,10951.0,222300.0,0.362121212,1.0,1.0,1.0
7535,11850.0,302500.0,0.7,-1.0,1.0,1.0
10789,11936.0,458300.0,0.5,1.0,0.0,1.0
1004,10465.0,195000.0,1.0,0.0,1.0,1.0
15376,11948.0,522600.0,0.0,0.0,1.0,
7689,11715.0,446900.0,0.5,1.0,0.0,1.0
19998,18173.0,324700.0,0.1,1.0,0.0,
17978,15430.0,468100.0,0.355555556,1.0,1.0,
7597,11623.0,246000.0,0.0,0.0,1.0,1.0
11260,12263.0,660600.0,0.0,0.0,1.0,1.0
13120,9898.0,685400.0,0.3,1.0,0.0,1.0
15007,11922.0,623700.0,0.358333333,1.0,1.0,
11276,11651.0,553700.0,0.50530303,-1.0,0.0,1.0
14635,11168.0,714900.0,0.1875,-1.0,0.0,
9773,11167.0,733200.0,0.0,0.0,1.0,1.0
20148,17284.0,261400.0,0.666666667,1.0,1.0,
5381,10804.0,260800.0,0.833333333,1.0,0.0,1.0
6959,11702.0,386100.0,0.0,0.0,1.0,1.0
9699,10799.0,456100.0,0.5,0.0,1.0,1.0
6319,11355.0,294500.0,0.455357143,1.0,1.0,1.0
13319,9919.0,770200.0,0.0,0.0,0.0,1.0
14041,11325.0,579200.0,0.05,0.0,1.0,1.0
17149,14792.0,474200.0,0.40625,1.0,1.0,
8933,11110.0,538100.0,0.25,-1.0,0.0,1.0
16789,15104.0,803900.0,0.0,0.0,1.0,
12014,8371.0,593300.0,0.496666667,1.0,0.0,1.0
986,10486.0,213100.0,0.0,0.0,0.0,1.0
11414,12093.0,0.0,0.65,1.0,0.0,1.0
8013,11416.0,372800.0,0.0,0.0,0.0,1.0
6199,10905.0,706100.0,0.0,0.0,0.0,1.0
6079,16624.0,251800.0,0.5,1.0,0.0,1.0
7415,11063.0,321200.0,0.133333333,-1.0,0.0,1.0
17544,18500.0,368200.0,0.0,0.0,0.0,
20031,18208.0,341400.0,0.525,1.0,1.0,
15195,11651.0,553700.0,0.532491497,1.0,0.0,
18414,15761.0,262400.0,0.211111111,1.0,0.0,
16369,11803.0,569000.0,0.366933333,1.0,0.0,
12565,12085.0,632500.0,1.0,1.0,1.0,1.0
20047,18008.0,374200.0,0.77,1.0,0.0,
11047,12097.0,478500.0,0.454545455,1.0,0.0,1.0
20287,18132.0,280400.0,0.0,0.0,1.0,
9539,10987.0,187300.0,0.5,0.0,1.0,1.0
2465,10746.0,192100.0,0.0,0.0,1.0,1.0
17741,15125.0,500100.0,0.0,0.0,1.0,
269,11081.0,228000.0,0.545454545,1.0,0.0,1.0
7993,11164.0,678900.0,0.333333333,1.0,0.0,1.0
3585,11275.0,250600.0,0.54,1.0,0.0,1.0
16484,14084.0,495000.0,0.0,0.0,0.0,
13220,10370.0,671900.0,0.233333333,1.0,1.0,1.0
